"record_id","area","line","number_replicates","tag","x_coordinate","y_coordinate","species_code","species","family","map","dead","height_map","height_1978","height_1986","height_1992","height_1998","height_2006","height_2013","girth_map","girth_1978","girth_1986","girth_1992","girth_1996","girth_2006","girth_2013","index_1","index_2","index_3","index_4","absx","absy","comment"
61007,"1","8",1,42543,70.9,3.8,153,"Franciscodendron laurifolium","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.9,396.1,""
61009,"1","8",1,42808,71.5,-3.9,153,"Franciscodendron laurifolium","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.5,388.4,""
61010,"1","8",1,42809,71.6,-3.9,182,"Mackinlaya confusa","Apiaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.6,388.4,""
61013,"1","8",1,42811,72.3,-0.3,43,"Cryptocarya mackinnoniana","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.3,392,""
61016,"1","8",1,34946,72.7,-0.3,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.3,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.7,392.1,"2006 tags of survivors of earlier counts"
61017,"1","8",1,42812,73.1,-1.2,153,"Franciscodendron laurifolium","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.1,391.2,""
61018,"1","8",1,42547,73.1,1.4,138,"Atractocarpus fitzalanii tenuipes","Rubiaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.1,393.8,""
61020,"1","8",1,42814,73.5,-2.6,153,"Franciscodendron laurifolium","Malvaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.5,389.8,""
61022,"1","8",1,42546,73.6,5.2,74,"Syzygium endophloium","Myrtaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.6,397.6,""
61026,"1","8",1,42815,74.2,-4,156,"Synima cordierorum","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.2,388.4,""
61027,"1","8",1,42816,74.6,-3.9,153,"Franciscodendron laurifolium","Malvaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.6,388.5,""
61038,"1","8",1,42549,76.2,2.2,25,"Bubbia semecarpoides","Winteraceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,394.6,""
61041,"1","8",1,42819,77.1,-5.9,81,"Ficus pleurocarpa","Moraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.1,386.5,""
61043,"1","8",1,42818,77.2,-5.5,151,"Steganthera cooperorum","Monimiaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2,386.9,""
61045,"1","8",1,42826,77.4,-1.1,55,"Dysoxylum papuanum","Meliaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.4,391.3,""
61047,"1","8",1,42820,78,-4.8,0,NA,NA,2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,387.7,"2013 small not laurel"
61049,"1","8",1,42828,78.3,-0.7,11,"Apodytes brachystylis","Icacinaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.3,391.8,""
61050,"1","8",1,42552,78.3,1.2,62,"Endiandra wolfei","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.3,393.7,""
61051,"1","8",1,42553,78.5,2.2,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.5,394.7,""
61053,"1","8",1,42829,79.2,-2,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.2,390.5,""
61057,"1","8",1,42562,79.3,3.6,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.3,396.1,"2013 renumber older"
61061,"1","8",1,42560,79.8,1.9,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.8,394.4,""
61064,"1","8",1,42554,79.9,1.2,11,"Apodytes brachystylis","Icacinaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9,393.7,""
61067,"1","8",1,42555,80,2.3,42,"Cryptocarya corrugata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,394.8,""
61071,"1","8",1,42833,80.5,-1.3,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.5,391.2,"2013 renumber"
61082,"1","8",7,NA,82.5,-4.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.5,388,"Counts in 3'x3' quadrats; 2006 7 survivors of 15 none tagged. 2013 5 survivors all now tagged: 42851, 42852, 42853, 42855, 42856."
61083,"1","8",4,NA,82.5,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.5,391,"Counts in 3'x3' quadrats; 2006 4 survivors of 25 none tagged. 2013 5 survivors (one outside 3x3) all now tagged: 42838, 42830, 42837, 42836, 42833 (outside 3 x 3)."
61084,"1","8",1,19367,82.5,-0.4,35,"Ceratopetalum succiruburm","Cunoniaceae",1993,2017,0.1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.5,392.1,""
61085,"1","8",1,42842,82.8,-3.3,0,NA,NA,2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.8,389.2,"2013 small leaf laurel"
61090,"1","8",1,42844,84.1,-3.7,67,"Syzygium cormiflorum","Myrtaceae",2013,2017,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.1,388.9,""
61093,"1","8",1,42846,84.3,-3.9,67,"Syzygium cormiflorum","Myrtaceae",2013,2017,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.3,388.7,""
61095,"1","8",1,42848,84.5,-2.7,27,"Canarium australasicum","Burseraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.5,389.9,"2013 Ca0rium ?"
61097,"1","8",1,42849,84.7,-3.7,67,"Syzygium cormiflorum","Myrtaceae",2013,2017,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.7,388.9,""
61099,"1","8",1,42839,85.4,-1.3,24,"Brackenridgea australiana","Ochnaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.4,391.3,""
61100,"1","8",4,42857,85.5,-4.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.5,388.1,"Counts in 3'x3' quadrats; 2006 4 survivors of 7 none tagged, 1 in 2013."
61101,"1","8",3,42850,85.5,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.5,391.1,"Counts in 3'x3' quadrats; 2006 3 survivors of 19 none tagged, 1 in 2013, tagged."
61102,"1","8",1,42838,85.7,-1.2,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.7,391.4,""
61106,"1","8",1,42860,86.2,-3.4,67,"Syzygium cormiflorum","Myrtaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.2,389.2,""
61108,"1","8",1,42566,86.3,2.3,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.3,394.9,""
61109,"1","8",1,42567,86.6,2.9,74,"Syzygium endophloium","Myrtaceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.6,395.5,""
61110,"1","8",1,42568,86.8,2.9,157,"Synoum glandulosum","Meliaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.8,395.5,""
61112,"1","8",1,42863,87.1,-0.9,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.1,391.7,""
61119,"1","8",1,42869,88,-3.8,182,"Mackinlaya confusa","Apiaceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,388.8,"2013 possible renumber"
61120,"1","8",1,42864,88.1,-0.2,74,"Syzygium endophloium","Myrtaceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.1,392.4,""
61123,"1","8",6,NA,88.5,-4.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.5,388.2,"Counts in 3'x3' quadrats; 2006 6 survivors of 13 none tagged. 5 survivors in 2013, all are tagged: 42872, 42871, 42870, 42878, 42879. [not sure how to deal with these- they are in the new seedlings"
61124,"1","8",10,NA,88.5,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.5,391.2,"Counts in 3'x3' quadrats; 2006 10 survivors of 25 none tagged. 2 survivors in 2013, both tagged: 42865, 42864."
61125,"1","8",1,42865,88.5,-0.5,43,"Cryptocarya mackinnoniana","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.5,392.2,""
61127,"1","8",1,42573,88.5,3.8,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.5,396.5,""
61129,"1","8",1,42574,88.7,3.7,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.7,396.4,""
61130,"1","8",1,42575,88.7,3.8,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.7,396.5,""
61132,"1","8",1,34951,88.8,-0.4,30,"Cardwellia sublimis","Proteaceae",2006,2017,0.6,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.8,392.3,"2006  laz no match for location and sp0. No leaves in 2013"
61133,"1","8",1,NA,89,-0.6,11,"Apodytes brachystylis","Icacinaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,392.1,""
61135,"1","8",1,6490.9,89.3,-0.2,0,NA,NA,2006,2017,1,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.3,392.7,"chk sp and laz"
61136,"1","8",1,42578,89.4,2.5,135,"Polyosma rhytophloia","Escalloniaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.4,395.2,""
61140,"1","8",1,42868,89.7,-0.6,11,"Apodytes brachystylis","Icacinaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.7,392.1,""
61141,"1","8",1,42579,89.7,4.9,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.7,397.6,""
61142,"1","8",1,42878,89.9,-5.7,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.9,387,"2013 renumber"
61144,"1","8",1,42879,90,-5.9,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,386.8,"2013 renumber"
61145,"1","8",1,NA,90.1,-4.7,29,"?Canthium sp.","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.1,388,"2013 renumber"
61148,"1","8",1,42874,90.6,-2.8,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.6,389.9,"2013 renumber"
61151,"1","8",1,42875,91,-4.6,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,388.1,"2013 renumber"
61158,"1","8",1,42884,91.5,-3.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.5,389.2,"2013 renumber"
61161,"1","8",1,42890,91.7,-0.8,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.7,391.9,"2013 renumber"
61162,"1","8",1,42885,91.8,-3.9,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.8,388.8,"2013 renumber"
61168,"1","8",1,42891,92.3,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3,391.2,"2013 renumber"
61169,"1","8",1,42892,92.3,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3,391.2,"2013 renumber"
61171,"1","8",1,42586,92.5,0.8,29,"?Canthium sp.","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.5,393.5,""
61174,"1","8",1,42589,92.7,2.5,25,"Bubbia semecarpoides","Winteraceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.7,395.2,""
61175,"1","8",1,42588,93,0.6,138,"Atractocarpus fitzalanii tenuipes","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,393.3,""
61176,"1","8",1,42895,93.1,-0.9,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.1,391.8,"2013 renumber"
61177,"1","8",1,42587,93.1,1.7,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.1,394.4,""
61178,"1","8",1,42897,93.2,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.2,391.2,"2013 renumber"
61179,"1","8",1,42888,93.3,-3.6,118,"Neolitsea dealbata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.3,389.1,""
61183,"1","8",1,42889,93.7,-5.4,43,"Cryptocarya mackinnoniana","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.7,387.3,""
61192,"1","8",1,43004,94.7,-0.9,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.7,391.9,"2013 renumber"
61194,"1","8",1,43005,95,-0.2,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,392.6,"2013 renumber"
61197,"1","8",9,NA,97.5,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.5,391.3,"Counts in 3'x3' quadrats; 2006 9 survivors of 35 none tagged. 5 survivors in 2013, all tagged: 43010, 43011, 43012, 43014, 43013. No measurements in 2013. [ I just realised that all these are in new seedling datasheets! What is the best way to deal with these?]"
61202,"1","8",1,42590,98.2,0.8,135,"Polyosma rhytophloia","Escalloniaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.2,393.6,""
61204,"1","8",1,43013,98.5,-0.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.5,392.3,"2013 renumber"
61206,"1","8",1,42576,99.3,2.1,47,"Cryptocarya melanocarpa","Lauraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.3,395,""
61208,"1","8",10,NA,101.5,-4.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.5,388.4,"Counts in 3'x3' quadrats; 2006 10 survivors of 34 none tagged [Pete this seems to be a duplicate of the record above]"
61209,"1","8",4,NA,101.5,-1.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.5,391.4,"Counts in 3'x3' quadrats; 2006 4 survivors of 24 none tagged. [again is ths a duplicate of the record above?]"
61211,"1","8",1,43016,101.8,-2.2,62,"Endiandra wolfei","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.8,390.7,""
61212,"1","8",1,43018,102,-1.1,37,"Citronella smythii","Cardiopteridaceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,391.8,""
61213,"1","8",1,42591,102,5,25,"Bubbia semecarpoides","Winteraceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,397.9,""
61214,"1","8",1,42592,102.2,3.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.2,396.4,""
61215,"1","8",1,42593,102.7,2.2,156,"Synima cordierorum","Sapindaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.7,395.1,""
61216,"1","8",1,43017,103,-1,32,"Perrottetia arborescens","Celastraceae",2013,2017,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,391.9,""
61218,"1","8",1,42594,104,2.3,26,"Buckinghamia celsissima","Proteaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,395.2,""
61219,"1","8",1,42595,105.1,2.7,153,"Franciscodendron laurifolium","Malvaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.1,395.7,""
61221,"1","8",1,42599,105.2,4.4,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.2,397.4,""
61222,"1","8",1,42597,105.4,4.7,24,"Brackenridgea australiana","Ochnaceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.4,397.7,"2013 renmber older"
61225,"1","8",1,42596,105.9,2.1,29,"?Canthium sp.","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.9,395.1,""
61226,"1","8",1,42904,107.5,4.2,42,"Cryptocarya corrugata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.5,397.2,""
61227,"1","8",1,42902,107.8,3.5,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.8,396.5,""
61228,"1","8",1,42903,107.9,3.4,29,"?Canthium sp.","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.9,396.4,""
61230,"1","8",1,43023,108.1,-0.8,0,NA,NA,2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.1,392.2,"2013 rubiaceae"
61231,"1","8",1,43022,108.2,-0.7,29,"?Canthium sp.","Rubiaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.2,392.3,""
61232,"1","8",1,42905,108.2,0.5,29,"?Canthium sp.","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.2,393.5,""
61234,"1","8",1,43024,111.2,-0.9,156,"Synima cordierorum","Sapindaceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.2,392.2,""
61235,"1","8",1,42907,111.3,1.9,29,"?Canthium sp.","Rubiaceae",2013,2017,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.3,395,""
61237,"1","8",1,34976,111.9,-4.1,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.1,NA,NA,NA,NA,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.9,387.1,"2006 tags of survivors of earlier counts"
61239,"1","8",1,42908,112.2,4.4,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.2,397.5,""
61246,"1","8",1,43027,114.4,-4,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.4,389.1,""
61248,"1","8",1,35028,114.7,4.7,35,"Ceratopetalum succiruburm","Cunoniaceae",2003,2017,0.2,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.7,397.8,"2006 tags of survivors of earlier counts"
61250,"1","8",1,43028,114.8,-2,29,"?Canthium sp.","Rubiaceae",2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.8,391.1,""
61253,"1","8",1,43029,115,-1.8,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,391.3,""
61254,"1","8",1,42910,115,2,0,NA,NA,2013,2017,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,395.1,""
61256,"1","8",1,43030,116.8,-0.7,0,NA,NA,2013,2017,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.8,392.5,""
61258,"1","8",1,43033,118.6,-4.2,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.6,389,""
61261,"1","8",1,43034,119.7,-2.5,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.7,390.7,""
61262,"1","8",1,43035,119.8,-2.5,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.8,390.7,""
61264,"1","8",1,43036,120.3,-4.2,40,"Cryptocarya angulata","Lauraceae",2013,2017,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.3,389,""
